camera,segment,kind,frame,eye_px,nme,max_px
lfw,all,rgb,rgb/Pete_Sampras_0012.ppm,53.0,7.901e-7,0.0001
lfw,all,rgb,rgb/Pete_Sampras_0013.ppm,52.6,7.881e-7,0.0002
lfw,all,rgb,rgb/Pete_Sampras_0014.ppm,55.2,8.008e-7,0.0001
lfw,all,rgb,rgb/Pete_Sampras_0015.ppm,57.2,7.888e-7,0.0002
lfw,all,rgb,rgb/Pete_Sampras_0016.ppm,56.7,7.322e-7,0.0001
lfw,all,rgb,rgb/Pete_Sampras_0017.ppm,47.9,8.332e-7,0.0001
lfw,all,rgb,rgb/Pete_Sampras_0018.ppm,51.6,7.934e-7,0.0001
lfw,all,rgb,rgb/Pete_Sampras_0019.ppm,58.6,7.537e-7,0.0002
lfw,all,rgb,rgb/Pete_Sampras_0020.ppm,59.0,7.337e-7,0.0002
lfw,all,rgb,rgb/Pete_Sampras_0021.ppm,57.9,7.691e-7,0.0002
lfw,all,rgb,rgb/Pete_Sampras_0022.ppm,59.1,7.928e-7,0.0002
lfw,all,rgb,rgb/Peter_Ahearn_0001.ppm,57.2,7.581e-7,0.0002
lfw,all,rgb,rgb/Peter_Albertsen_0001.ppm,58.9,7.458e-7,0.0001
lfw,all,rgb,rgb/Peter_Arnett_0001.ppm,61.8,6.590e-7,0.0002
lfw,all,rgb,rgb/Peter_Arnett_0002.ppm,57.5,8.038e-7,0.0002
lfw,all,rgb,rgb/Peter_Arnett_0003.ppm,60.0,7.277e-7,0.0001
lfw,all,rgb,rgb/Peter_Bacanovic_0001.ppm,55.2,7.729e-7,0.0002
lfw,all,rgb,rgb/Peter_Bacanovic_0002.ppm,58.8,7.043e-7,0.0002
lfw,all,rgb,rgb/Peter_Camejo_0001.ppm,56.8,7.393e-7,0.0001
lfw,all,rgb,rgb/Peter_Care_0001.ppm,46.3,8.249e-7,0.0001
lfw,all,rgb,rgb/Peter_Caruana_0001.ppm,53.8,7.239e-7,0.0002
lfw,all,rgb,rgb/Peter_Chan_0001.ppm,58.2,6.656e-7,0.0001
lfw,all,rgb,rgb/Peter_Costello_0001.ppm,58.3,7.109e-7,0.0001
lfw,all,rgb,rgb/Peter_Costello_0002.ppm,63.0,7.069e-7,0.0001
lfw,all,rgb,rgb/Peter_Fisher_0001.ppm,53.8,8.032e-7,0.0001
lfw,all,rgb,rgb/Peter_Fitzgerald_0001.ppm,56.3,8.097e-7,0.0002
lfw,all,rgb,rgb/Peter_Fonda_0001.ppm,65.3,7.156e-7,0.0002
lfw,all,rgb,rgb/Peter_Gabriel_0001.ppm,64.2,7.872e-7,0.0001
lfw,all,rgb,rgb/Peter_Gilmour_0001.ppm,59.5,7.090e-7,0.0001
lfw,all,rgb,rgb/Peter_Goldmark_0001.ppm,60.6,6.590e-7,0.0001
lfw,all,rgb,rgb/Peter_Greenaway_0001.ppm,55.5,6.914e-7,0.0001
lfw,all,rgb,rgb/Peter_Greenaway_0002.ppm,61.9,6.723e-7,0.0001
lfw,all,rgb,rgb/Peter_Greenspun_0001.ppm,56.0,7.025e-7,0.0002
lfw,all,rgb,rgb/Peter_Harrison_0001.ppm,63.6,6.523e-7,0.0002
lfw,all,rgb,rgb/Peter_Harrison_0002.ppm,63.9,7.107e-7,0.0001
lfw,all,rgb,rgb/Peter_Hartz_0001.ppm,56.2,7.343e-7,0.0002
lfw,all,rgb,rgb/Peter_Harvey_0001.ppm,59.6,7.251e-7,0.0002
lfw,all,rgb,rgb/Peter_Hillary_0001.ppm,60.3,8.419e-7,0.0002
lfw,all,rgb,rgb/Peter_Hillary_0002.ppm,55.2,8.354e-7,0.0002
lfw,all,rgb,rgb/Peter_Hollingworth_0001.ppm,57.8,7.570e-7,0.0002
lfw,all,rgb,rgb/Peter_Holmberg_0001.ppm,63.5,8.607e-7,0.0002
lfw,all,rgb,rgb/Peter_Hunt_0001.ppm,51.2,8.796e-7,0.0001
lfw,all,rgb,rgb/Peter_Lundgren_0001.ppm,60.1,6.825e-7,0.0002
lfw,all,rgb,rgb/Peter_Mackay_0001.ppm,57.9,8.370e-7,0.0001
lfw,all,rgb,rgb/Peter_Mansbridge_0001.ppm,59.1,7.404e-7,0.0002
lfw,all,rgb,rgb/Peter_Max_0001.ppm,53.8,7.459e-7,0.0001
lfw,all,rgb,rgb/Peter_Medgyessy_0001.ppm,59.2,7.324e-7,0.0002
lfw,all,rgb,rgb/Peter_Mugyeni_0001.ppm,47.2,1.300e-6,0.0002
lfw,all,rgb,rgb/Peter_Mullan_0001.ppm,59.9,7.199e-7,0.0001
lfw,all,rgb,rgb/Peter_OToole_0001.ppm,62.8,7.915e-7,0.0002
lfw,all,rgb,rgb/Peter_Rasch_0001.ppm,55.1,7.112e-7,0.0002
lfw,all,rgb,rgb/Peter_Rasmussen_0001.ppm,55.4,7.257e-7,0.0002
lfw,all,rgb,rgb/Peter_Schultz_0001.ppm,65.4,7.024e-7,0.0002
lfw,all,rgb,rgb/Peter_Sejna_0001.ppm,52.4,7.827e-7,0.0002
lfw,all,rgb,rgb/Peter_Shaw_0001.ppm,50.7,8.045e-7,0.0002
lfw,all,rgb,rgb/Peter_Struck_0001.ppm,64.1,6.498e-7,0.0001
lfw,all,rgb,rgb/Peter_Struck_0002.ppm,53.4,9.154e-7,0.0002
lfw,all,rgb,rgb/Peter_Struck_0003.ppm,70.5,6.686e-7,0.0001
lfw,all,rgb,rgb/Peter_Struck_0004.ppm,62.5,7.177e-7,0.0002
lfw,all,rgb,rgb/Peter_Struck_0005.ppm,71.4,7.831e-7,0.0002
lfw,all,rgb,rgb/Peter_Ueberroth_0001.ppm,55.9,7.210e-7,0.0001
lfw,all,rgb,rgb/Petria_Thomas_0001.ppm,59.2,7.707e-7,0.0002
lfw,all,rgb,rgb/Petria_Thomas_0002.ppm,58.2,7.800e-7,0.0002
lfw,all,rgb,rgb/Petria_Thomas_0003.ppm,57.3,7.676e-7,0.0002
lfw,all,rgb,rgb/Petro_Symonenko_0001.ppm,61.5,7.126e-7,0.0001
lfw,all,rgb,rgb/Petro_Symonenko_0002.ppm,53.3,7.956e-7,0.0001
lfw,all,rgb,rgb/Pham_Sy_Chien_0001.ppm,57.8,7.012e-7,0.0002
lfw,all,rgb,rgb/Pham_Thi_Mai_Phuong_0001.ppm,62.2,7.346e-7,0.0001
lfw,all,rgb,rgb/Phan_Van_Khai_0001.ppm,50.7,8.300e-7,0.0002
lfw,all,rgb,rgb/Phan_Van_Khai_0002.ppm,58.3,7.530e-7,0.0001
lfw,all,rgb,rgb/Phan_Van_Khai_0003.ppm,50.0,7.974e-7,0.0001
lfw,all,rgb,rgb/Pharrell_Williams_0001.ppm,62.5,7.255e-7,0.0001
lfw,all,rgb,rgb/Phil_Bennett_0001.ppm,55.7,7.465e-7,0.0001
lfw,all,rgb,rgb/Phil_Bredesen_0001.ppm,61.7,7.572e-7,0.0002
lfw,all,rgb,rgb/Phil_Cline_0001.ppm,49.8,8.147e-7,0.0002
lfw,all,rgb,rgb/Phil_Cullen_0001.ppm,61.3,6.589e-7,0.0001
lfw,all,rgb,rgb/Phil_Donahue_0001.ppm,51.4,7.070e-7,0.0001
lfw,all,rgb,rgb/Phil_Gramm_0001.ppm,53.9,7.428e-7,0.0002
lfw,all,rgb,rgb/Phil_Gramm_0002.ppm,38.2,1.616e-6,0.0002
lfw,all,rgb,rgb/Phil_Jackson_0001.ppm,63.0,7.101e-7,0.0002
lfw,all,rgb,rgb/Phil_Johnson_0001.ppm,54.8,8.093e-7,0.0002
lfw,all,rgb,rgb/Phil_McGraw_0001.ppm,53.2,7.621e-7,0.0002
lfw,all,rgb,rgb/Phil_Mickelson_0001.ppm,74.8,7.223e-7,0.0002
lfw,all,rgb,rgb/Phil_Mickelson_0002.ppm,66.9,6.020e-7,0.0002
lfw,all,rgb,rgb/Phil_Morris_0001.ppm,58.5,6.760e-7,0.0001
lfw,all,rgb,rgb/Phil_Vassar_0001.ppm,61.7,6.980e-7,0.0002
lfw,all,rgb,rgb/Phil_Vassar_0002.ppm,65.2,7.378e-7,0.0002
lfw,all,rgb,rgb/Philip_Cummings_0001.ppm,60.9,6.526e-7,0.0002
lfw,all,rgb,rgb/Philip_Murtaugh_0001.ppm,50.0,7.886e-7,0.0001
lfw,all,rgb,rgb/Philip_Zalewski_0001.ppm,62.3,6.649e-7,0.0001
lfw,all,rgb,rgb/Philippe_Gagnon_0001.ppm,66.2,6.015e-7,0.0002
lfw,all,rgb,rgb/Philippe_Noiret_0001.ppm,58.7,7.755e-7,0.0001
lfw,all,rgb,rgb/Philippe_Noiret_0002.ppm,60.3,7.089e-7,0.0001
lfw,all,rgb,rgb/Phillip_Fulmer_0001.ppm,60.4,7.928e-7,0.0002
lfw,all,rgb,rgb/Phillip_Seymor_Hoffmann_0001.ppm,62.1,7.534e-7,0.0002
lfw,all,rgb,rgb/Phillipe_Comtois_0001.ppm,53.9,7.521e-7,0.0001
lfw,all,rgb,rgb/Phillips_Idowu_0001.ppm,58.6,6.772e-7,0.0001
lfw,all,rgb,rgb/Phoenix_Chang_0001.ppm,55.7,6.742e-7,0.0001
lfw,all,rgb,rgb/Picabo_Street_0001.ppm,56.8,6.578e-7,0.0001
lfw,all,rgb,rgb/Pier_Ferdinando_Casini_0001.ppm,59.2,8.067e-7,0.0001
lfw,all,rgb,rgb/Pierce_Brosnan_0001.ppm,75.6,8.552e-7,0.0002
lfw,all,rgb,rgb/Pierce_Brosnan_0002.ppm,59.4,6.782e-7,0.0001
lfw,all,rgb,rgb/Pierce_Brosnan_0003.ppm,60.9,6.884e-7,0.0002
lfw,all,rgb,rgb/Pierce_Brosnan_0004.ppm,51.9,7.421e-7,0.0001
lfw,all,rgb,rgb/Pierce_Brosnan_0005.ppm,61.1,6.999e-7,0.0002
lfw,all,rgb,rgb/Pierce_Brosnan_0006.ppm,52.2,7.706e-7,0.0001
lfw,all,rgb,rgb/Pierce_Brosnan_0007.ppm,76.6,7.086e-7,0.0002
lfw,all,rgb,rgb/Pierce_Brosnan_0008.ppm,55.9,7.450e-7,0.0002
lfw,all,rgb,rgb/Pierce_Brosnan_0009.ppm,58.5,7.792e-7,0.0002
lfw,all,rgb,rgb/Pierce_Brosnan_0010.ppm,54.9,8.438e-7,0.0002
lfw,all,rgb,rgb/Pierce_Brosnan_0011.ppm,60.8,7.307e-7,0.0001
lfw,all,rgb,rgb/Pierce_Brosnan_0012.ppm,51.4,8.494e-7,0.0002
lfw,all,rgb,rgb/Pierce_Brosnan_0013.ppm,57.4,7.150e-7,0.0002
lfw,all,rgb,rgb/Pierce_Brosnan_0014.ppm,55.9,7.811e-7,0.0001
lfw,all,rgb,rgb/Pierce_Brosnan_0015.ppm,55.0,7.358e-7,0.0001
lfw,all,rgb,rgb/Pierre_Boulanger_0001.ppm,55.3,6.835e-7,0.0001
lfw,all,rgb,rgb/Pierre_Boulanger_0002.ppm,58.6,6.873e-7,0.0001
lfw,all,rgb,rgb/Pierre_Gagnon_0001.ppm,60.1,7.316e-7,0.0001
lfw,all,rgb,rgb/Pierre_Lacroix_0001.ppm,54.8,7.449e-7,0.0001
lfw,all,rgb,rgb/Pierre_Pettigrew_0001.ppm,50.0,7.529e-7,0.0001
lfw,all,rgb,rgb/Pierre_Pettigrew_0002.ppm,60.1,7.097e-7,0.0001
lfw,all,rgb,rgb/Pierre_Pettigrew_0003.ppm,57.5,7.441e-7,0.0002
lfw,all,rgb,rgb/Pierre_Png_0001.ppm,60.7,8.102e-7,0.0002
lfw,all,rgb,rgb/Pierre_Van_Hooijdonk_0001.ppm,65.5,7.015e-7,0.0002
lfw,all,rgb,rgb/Piers_Sellers_0001.ppm,72.0,5.451e-7,0.0002
lfw,all,rgb,rgb/Pieter_Bouw_0001.ppm,52.9,8.454e-7,0.0001
lfw,all,rgb,rgb/Pilar_Montenegro_0001.ppm,61.8,6.224e-7,0.0002
lfw,all,rgb,rgb/Pinar_del_Rio_0001.ppm,52.5,8.750e-7,0.0001
lfw,all,rgb,rgb/Pio_Laghi_0001.ppm,54.0,7.486e-7,0.0001
lfw,all,rgb,rgb/Piotr_Anderszewski_0001.ppm,59.2,7.420e-7,0.0002
lfw,all,rgb,rgb/Placido_Domingo_0001.ppm,52.0,8.276e-7,0.0002
lfw,all,rgb,rgb/Placido_Domingo_0002.ppm,57.0,7.233e-7,0.0001
lfw,all,rgb,rgb/Placido_Domingo_0003.ppm,59.3,7.025e-7,0.0001
lfw,all,rgb,rgb/Platon_Lebedev_0001.ppm,59.7,7.178e-7,0.0001
lfw,all,rgb,rgb/Poala_Suarez_0001.ppm,57.9,6.923e-7,0.0002
lfw,all,rgb,rgb/Polona_Bas_0001.ppm,58.3,7.597e-7,0.0002
lfw,all,rgb,rgb/Porter_Goss_0001.ppm,53.1,7.144e-7,0.0001
lfw,all,rgb,rgb/Portia_de_Rossi_0001.ppm,58.6,7.328e-7,0.0002
lfw,all,rgb,rgb/Prakash_Hinduja_0001.ppm,55.6,7.536e-7,0.0002
lfw,all,rgb,rgb/Prem_Kumar_Nair_0001.ppm,58.9,6.527e-7,0.0001
lfw,all,rgb,rgb/Prince_Charles_0001.ppm,52.9,7.731e-7,0.0002
lfw,all,rgb,rgb/Prince_Charles_0002.ppm,52.2,7.478e-7,0.0001
lfw,all,rgb,rgb/Prince_Charles_0003.ppm,64.0,8.071e-7,0.0002
lfw,all,rgb,rgb/Prince_Charles_0004.ppm,51.5,7.525e-7,0.0002
lfw,all,rgb,rgb/Prince_Charles_0005.ppm,64.3,8.240e-7,0.0002
lfw,all,rgb,rgb/Prince_Claus_0001.ppm,53.8,7.531e-7,0.0002
lfw,all,rgb,rgb/Prince_Claus_0002.ppm,60.3,7.794e-7,0.0002
lfw,all,rgb,rgb/Prince_Claus_0003.ppm,57.0,8.147e-7,0.0002
lfw,all,rgb,rgb/Prince_Claus_0004.ppm,51.2,7.692e-7,0.0001
lfw,all,rgb,rgb/Prince_Edward_0001.ppm,55.3,9.369e-7,0.0001
lfw,all,rgb,rgb/Prince_Edward_0002.ppm,64.7,7.584e-7,0.0002
lfw,all,rgb,rgb/Prince_Felipe_0001.ppm,61.2,6.850e-7,0.0002
lfw,all,rgb,rgb/Prince_Harry_0001.ppm,72.7,7.650e-7,0.0002
lfw,all,rgb,rgb/Prince_Harry_0002.ppm,60.3,7.396e-7,0.0002
lfw,all,rgb,rgb/Prince_Harry_0003.ppm,46.1,1.079e-6,0.0002
lfw,all,rgb,rgb/Prince_Naruhito_0001.ppm,59.6,7.141e-7,0.0002
lfw,all,rgb,rgb/Prince_Naruhito_0002.ppm,57.5,6.874e-7,0.0001
lfw,all,rgb,rgb/Prince_Naruhito_0003.ppm,47.5,8.033e-7,0.0001
lfw,all,rgb,rgb/Prince_Philippe_0001.ppm,60.9,6.877e-7,0.0001
lfw,all,rgb,rgb/Prince_Rainier_III_0001.ppm,56.4,7.651e-7,0.0001
lfw,all,rgb,rgb/Prince_Willem-Alexander_0001.ppm,63.2,6.738e-7,0.0002
lfw,all,rgb,rgb/Prince_Willem-Alexander_0002.ppm,57.8,8.221e-7,0.0002
lfw,all,rgb,rgb/Prince_Willem-Alexander_0003.ppm,57.9,7.729e-7,0.0001
lfw,all,rgb,rgb/Prince_William_0001.ppm,60.1,7.073e-7,0.0002
lfw,all,rgb,rgb/Prince_William_0002.ppm,47.3,7.494e-7,0.0001
lfw,all,rgb,rgb/Princess_Aiko_0001.ppm,59.1,5.846e-7,0.0001
lfw,all,rgb,rgb/Princess_Aiko_0002.ppm,74.8,5.835e-7,0.0001
lfw,all,rgb,rgb/Princess_Anne_0001.ppm,53.4,7.940e-7,0.0001
lfw,all,rgb,rgb/Princess_Anne_0002.ppm,45.7,7.505e-7,0.0001
lfw,all,rgb,rgb/Princess_Caroline_0001.ppm,62.9,6.962e-7,0.0001
lfw,all,rgb,rgb/Princess_Caroline_0002.ppm,55.9,7.115e-7,0.0002
lfw,all,rgb,rgb/Princess_Caroline_0003.ppm,54.5,6.432e-7,0.0001
lfw,all,rgb,rgb/Princess_Caroline_0004.ppm,63.4,6.486e-7,0.0001
lfw,all,rgb,rgb/Princess_Caroline_0005.ppm,60.6,6.373e-7,0.0002
lfw,all,rgb,rgb/Princess_Diana_0001.ppm,64.1,6.437e-7,0.0002
lfw,all,rgb,rgb/Princess_Elisabeth_0001.ppm,68.9,6.760e-7,0.0001
lfw,all,rgb,rgb/Princess_Elisabeth_0002.ppm,61.1,7.087e-7,0.0001
lfw,all,rgb,rgb/Princess_Hisako_0001.ppm,63.8,7.062e-7,0.0002
lfw,all,rgb,rgb/Princess_Masako_0001.ppm,59.4,7.415e-7,0.0002
lfw,all,rgb,rgb/Princess_Masako_0002.ppm,60.3,7.216e-7,0.0001
lfw,all,rgb,rgb/Princess_Maxima_0001.ppm,67.0,6.242e-7,0.0001
lfw,all,rgb,rgb/Princess_Stephanie_0001.ppm,61.2,6.831e-7,0.0001
lfw,all,rgb,rgb/Princess_Victoria_0001.ppm,62.7,6.262e-7,0.0001
lfw,all,rgb,rgb/Pringe_Ernst_August_0001.ppm,62.5,7.094e-7,0.0001
lfw,all,rgb,rgb/Priscilla_Owen_0001.ppm,61.1,6.039e-7,0.0001
lfw,all,rgb,rgb/Priscilla_Owen_0002.ppm,67.4,6.018e-7,0.0002
lfw,all,rgb,rgb/Priscilla_Presley_0001.ppm,58.3,7.447e-7,0.0002
lfw,all,rgb,rgb/Priscilla_Presley_0002.ppm,48.3,6.472e-7,0.0001
lfw,all,rgb,rgb/Priyanka_Chopra_0001.ppm,66.6,7.119e-7,0.0001
lfw,all,rgb,rgb/Prospero_Pichay_0001.ppm,53.7,7.693e-7,0.0002
lfw,all,rgb,rgb/Pupi_Avati_0001.ppm,53.4,7.372e-7,0.0001
lfw,all,rgb,rgb/Pupi_Avati_0002.ppm,64.2,7.026e-7,0.0002
lfw,all,rgb,rgb/Pupi_Avati_0003.ppm,58.7,7.052e-7,0.0001
lfw,all,rgb,rgb/Pupi_Avati_0004.ppm,62.0,7.532e-7,0.0002
lfw,all,rgb,rgb/Pyar_Jung_Thapa_0001.ppm,50.3,6.775e-7,0.0001
lfw,all,rgb,rgb/Qais_al-Kazali_0001.ppm,57.5,6.992e-7,0.0002
lfw,all,rgb,rgb/Qazi_Afzal_0001.ppm,64.6,6.030e-7,0.0001
lfw,all,rgb,rgb/Qazi_Hussain_Ahmed_0001.ppm,64.8,6.689e-7,0.0002
lfw,all,rgb,rgb/Qian_Qichen_0001.ppm,53.7,7.529e-7,0.0001
lfw,all,rgb,rgb/Queen_Beatrix_0001.ppm,58.6,7.751e-7,0.0002
lfw,all,rgb,rgb/Queen_Beatrix_0002.ppm,68.2,6.132e-7,0.0001
lfw,all,rgb,rgb/Queen_Beatrix_0003.ppm,71.9,6.454e-7,0.0002
lfw,all,rgb,rgb/Queen_Beatrix_0004.ppm,64.1,6.145e-7,0.0002
lfw,all,rgb,rgb/Queen_Elizabeth_II_0001.ppm,62.2,6.134e-7,0.0001
lfw,all,rgb,rgb/Queen_Elizabeth_II_0002.ppm,53.3,6.540e-7,0.0001
lfw,all,rgb,rgb/Queen_Elizabeth_II_0003.ppm,59.3,6.370e-7,0.0001
lfw,all,rgb,rgb/Queen_Elizabeth_II_0004.ppm,55.0,7.144e-7,0.0002
lfw,all,rgb,rgb/Queen_Elizabeth_II_0005.ppm,58.3,6.765e-7,0.0001
lfw,all,rgb,rgb/Queen_Elizabeth_II_0006.ppm,50.7,8.368e-7,0.0001
lfw,all,rgb,rgb/Queen_Elizabeth_II_0007.ppm,55.9,7.993e-7,0.0001
lfw,all,rgb,rgb/Queen_Elizabeth_II_0008.ppm,54.0,7.322e-7,0.0002
lfw,all,rgb,rgb/Queen_Elizabeth_II_0009.ppm,59.6,6.382e-7,0.0002
lfw,all,rgb,rgb/Queen_Elizabeth_II_0010.ppm,57.6,6.396e-7,0.0001
lfw,all,rgb,rgb/Queen_Elizabeth_II_0011.ppm,60.7,6.572e-7,0.0002
lfw,all,rgb,rgb/Queen_Elizabeth_II_0012.ppm,62.7,6.861e-7,0.0002
lfw,all,rgb,rgb/Queen_Elizabeth_II_0013.ppm,49.2,8.374e-7,0.0002
lfw,all,rgb,rgb/Queen_Latifah_0001.ppm,63.7,6.240e-7,0.0001
lfw,all,rgb,rgb/Queen_Latifah_0002.ppm,65.2,6.580e-7,0.0001
lfw,all,rgb,rgb/Queen_Latifah_0003.ppm,56.9,6.575e-7,0.0001
lfw,all,rgb,rgb/Queen_Latifah_0004.ppm,64.7,6.759e-7,0.0001
lfw,all,rgb,rgb/Queen_Noor_0001.ppm,61.0,6.859e-7,0.0002
lfw,all,rgb,rgb/Queen_Rania_0001.ppm,57.9,6.836e-7,0.0002
lfw,all,rgb,rgb/Queen_Rania_0002.ppm,60.7,6.729e-7,0.0001
lfw,all,rgb,rgb/Queen_Rania_0003.ppm,57.8,7.022e-7,0.0001
lfw,all,rgb,rgb/Queen_Rania_0004.ppm,61.0,6.447e-7,0.0001
lfw,all,rgb,rgb/Queen_Rania_0005.ppm,63.3,6.326e-7,0.0002
lfw,all,rgb,rgb/Queen_Silvia_0001.ppm,62.4,6.610e-7,0.0002
lfw,all,rgb,rgb/Queen_Sofia_0001.ppm,56.7,7.976e-7,0.0001
lfw,all,rgb,rgb/Quin_Snyder_0001.ppm,61.6,6.720e-7,0.0001
lfw,all,rgb,rgb/Quincy_Jones_0001.ppm,56.9,7.470e-7,0.0001
lfw,all,rgb,rgb/Qusai_Hussein_0001.ppm,61.0,7.298e-7,0.0002
lfw,all,rgb,rgb/Raaf_Schefter_0001.ppm,56.5,7.094e-7,0.0001
lfw,all,rgb,rgb/Raag_Singhal_0001.ppm,60.9,8.417e-7,0.0002
lfw,all,rgb,rgb/Rachel_Corrie_0001.ppm,56.9,7.229e-7,0.0001
lfw,all,rgb,rgb/Rachel_Griffiths_0001.ppm,60.3,7.931e-7,0.0002
lfw,all,rgb,rgb/Rachel_Griffiths_0002.ppm,62.4,6.827e-7,0.0001
lfw,all,rgb,rgb/Rachel_Griffiths_0003.ppm,58.4,7.373e-7,0.0002
lfw,all,rgb,rgb/Rachel_Hunter_0001.ppm,60.5,6.863e-7,0.0001
lfw,all,rgb,rgb/Rachel_Hunter_0002.ppm,57.2,7.002e-7,0.0001
lfw,all,rgb,rgb/Rachel_Hunter_0003.ppm,60.7,6.959e-7,0.0001
lfw,all,rgb,rgb/Rachel_Hunter_0004.ppm,57.3,7.478e-7,0.0002
lfw,all,rgb,rgb/Rachel_Kempson_0001.ppm,61.2,6.642e-7,0.0001
lfw,all,rgb,rgb/Rachel_Leigh_Cook_0001.ppm,59.8,6.853e-7,0.0001
lfw,all,rgb,rgb/Rachel_Roy_0001.ppm,59.3,6.551e-7,0.0002
lfw,all,rgb,rgb/Rachel_Wadsworth_0001.ppm,60.1,6.859e-7,0.0001
lfw,all,rgb,rgb/Rachel_Wheatley_0001.ppm,56.5,7.215e-7,0.0001
lfw,all,rgb,rgb/Radovan_Karadzic_0001.ppm,55.1,7.975e-7,0.0001
lfw,all,rgb,rgb/Raf_Vallone_0001.ppm,60.7,6.268e-7,0.0001
lfw,all,rgb,rgb/Rafael_Bielsa_0001.ppm,57.3,7.874e-7,0.0001
lfw,all,rgb,rgb/Rafael_Ramirez_0001.ppm,59.4,7.532e-7,0.0002
lfw,all,rgb,rgb/Rafael_Ramirez_0002.ppm,61.1,6.769e-7,0.0002
lfw,all,rgb,rgb/Rafael_Ramirez_0003.ppm,57.4,7.404e-7,0.0001
lfw,all,rgb,rgb/Rafael_Ramirez_0004.ppm,59.9,7.690e-7,0.0002
lfw,all,rgb,rgb/Rafael_Vinoly_0001.ppm,54.7,6.580e-7,0.0001
lfw,all,rgb,rgb/Rafeeuddin_Ahmed_0001.ppm,51.1,8.482e-7,0.0002
lfw,all,rgb,rgb/Rafidah_Aziz_0001.ppm,71.4,6.785e-7,0.0002
lfw,all,rgb,rgb/Rafiq_Hariri_0001.ppm,62.1,7.452e-7,0.0001
lfw,all,rgb,rgb/Raghad_Saddam_Hussein_0001.ppm,51.6,6.783e-7,0.0001
lfw,all,rgb,rgb/Raghad_Saddam_Hussein_0002.ppm,55.7,6.839e-7,0.0001
lfw,all,rgb,rgb/Rahul_Dravid_0001.ppm,59.7,6.355e-7,0.0001
lfw,all,rgb,rgb/Rainer_Geulen_0001.ppm,60.3,8.037e-7,0.0002
lfw,all,rgb,rgb/Rainer_Gut_0001.ppm,54.5,7.677e-7,0.0001
lfw,all,rgb,rgb/Rainer_Schuettler_0001.ppm,63.3,8.084e-7,0.0002
lfw,all,rgb,rgb/Rainer_Schuettler_0002.ppm,57.9,6.642e-7,0.0002
lfw,all,rgb,rgb/Rainer_Schuettler_0003.ppm,58.2,6.339e-7,0.0001
lfw,all,rgb,rgb/Rainer_Schuettler_0004.ppm,60.6,8.136e-7,0.0002
lfw,all,rgb,rgb/Rainer_Schuettler_0005.ppm,62.9,6.456e-7,0.0001
lfw,all,rgb,rgb/Raja_Ibrahim_0001.ppm,59.2,7.086e-7,0.0001
lfw,all,rgb,rgb/Raja_Qureshi_0001.ppm,56.7,7.522e-7,0.0002
lfw,all,rgb,rgb/Raja_Ramani_0001.ppm,55.7,7.902e-7,0.0002
lfw,all,rgb,rgb/Raja_Zafar-ul-Haq_0001.ppm,54.4,8.069e-7,0.0001
lfw,all,rgb,rgb/Ralf_Schumacher_0001.ppm,57.8,6.973e-7,0.0001
lfw,all,rgb,rgb/Ralf_Schumacher_0002.ppm,65.5,5.844e-7,0.0001
lfw,all,rgb,rgb/Ralf_Schumacher_0003.ppm,66.5,6.272e-7,0.0001
lfw,all,rgb,rgb/Ralf_Schumacher_0004.ppm,63.3,7.202e-7,0.0001
lfw,all,rgb,rgb/Ralf_Schumacher_0005.ppm,60.9,7.244e-7,0.0001
lfw,all,rgb,rgb/Ralf_Schumacher_0006.ppm,65.7,6.258e-7,0.0001
lfw,all,rgb,rgb/Ralf_Schumacher_0007.ppm,59.7,5.884e-7,0.0001
lfw,all,rgb,rgb/Ralf_Schumacher_0008.ppm,63.3,7.078e-7,0.0001
lfw,all,rgb,rgb/Ralph_Fiennes_0001.ppm,64.3,6.966e-7,0.0002
lfw,all,rgb,rgb/Ralph_Firman_0001.ppm,56.1,6.936e-7,0.0001
lfw,all,rgb,rgb/Ralph_Firman_0002.ppm,57.3,7.346e-7,0.0001
lfw,all,rgb,rgb/Ralph_Friedgen_0001.ppm,61.0,7.431e-7,0.0002
lfw,all,rgb,rgb/Ralph_Goodale_0001.ppm,53.2,7.423e-7,0.0002
lfw,all,rgb,rgb/Ralph_Klein_0001.ppm,47.0,8.021e-7,0.0002
lfw,all,rgb,rgb/Ralph_Klein_0002.ppm,53.0,7.506e-7,0.0001
lfw,all,rgb,rgb/Ralph_Lauren_0001.ppm,63.9,7.318e-7,0.0002
lfw,all,rgb,rgb/Ralph_Lauren_0002.ppm,61.5,8.013e-7,0.0002
lfw,all,rgb,rgb/Ralph_Nader_0001.ppm,55.8,7.745e-7,0.0001
lfw,all,rgb,rgb/Ralph_Sampson_0001.ppm,60.6,6.362e-7,0.0001
lfw,all,rgb,rgb/Ramiro_Goben_Reducindo_0001.ppm,54.9,6.447e-7,0.0001
lfw,all,rgb,rgb/Ramon_Cardenas_0001.ppm,48.0,1.018e-6,0.0002
lfw,all,rgb,rgb/Ramon_Delgado_0001.ppm,53.8,7.531e-7,0.0001
lfw,all,rgb,rgb/Ramon_Ponce_de_Leon_0001.ppm,54.6,6.902e-7,0.0001
lfw,all,rgb,rgb/Ramon_Santana_0001.ppm,59.6,7.423e-7,0.0001
lfw,all,rgb,rgb/Ramona_Rispton_0001.ppm,57.5,7.071e-7,0.0002
